Teff log(g) filter a1 a2 a3 a4
5300 3.5 U 9.741772021071467 -20.747726943807937 20.318906582332673 -6.827752708811177
5300 4.0 U 6.012863517044045 -12.99616614079609 13.331500231390455 -4.520588509942411
5300 4.5 U 4.304762369263048 -9.345244990024687 9.950307274835328 -3.3783350989334613
5300 5.0 U 3.1118068282491143 -6.701863961100796 7.410806692752673 -2.4935465494211506
5300 5.5 U 2.390746824463296 -5.04084648858595 5.772096890588912 -1.920820681353391
5300 6.0 U 2.032939747639835 -4.141835540389192 4.815209257131413 -1.5782124078745066
5400 3.5 U 10.30013951252087 -21.952234982502915 21.478506261237044 -7.255799339540592
5400 4.0 U 6.203510467696501 -13.376586909358553 13.705487626324514 -4.676526438795328
5400 4.5 U 4.403653327758947 -9.559616721597907 10.201886673213421 -3.5016173490151434
5400 5.0 U 3.1786077155331594 -6.871399796382909 7.6359562144506175 -2.6103776614004657
5400 5.5 U 2.410224797455121 -5.059621067816216 5.846736039520114 -1.9945745091384923
5400 6.0 U 2.0209799794138283 -4.135267201401564 4.874305494830323 -1.6343356346661675
5500 3.5 U 11.011216546149553 -23.400142268199353 22.813406242046902 -7.733124812145618
5500 4.0 U 6.482458835343437 -13.936885801408623 14.24292562201818 -4.88822940291323
5500 4.5 U 4.557274428598734 -9.875394206562579 10.524305417673354 -3.6408931666116477
5500 5.0 U 3.220142251167734 -6.956951917450681 7.7639767891824185 -2.689478249402293
5500 5.5 U 2.400035939976388 -5.028042331291663 5.865934391890677 -2.036598520909656
5500 6.0 U 2.0074196786123597 -4.116416732482219 4.916545512542439 -1.6845558699187493
5600 3.5 U 11.777810493643976 -25.001280091726635 24.286140753760478 -8.247268203647558
5600 4.0 U 6.86566379425569 -14.73559343899224 15.001814076257554 -5.172817168723054
5600 4.5 U 4.777727253988288 -10.343147376711903 10.993295987322394 -3.8312655403171556
5600 5.0 U 3.1470453789160047 -6.689991265815048 7.539336413136517 -2.666639118642347
