Teff log(g) filter a1 a2 a3 a4
6200 4.0 B 9.937921192320841 -21.25637574203669 21.1376200591662 -7.413760365109084
6200 4.5 B 6.440420417437657 -13.479970695808502 13.788671402808193 -4.928556531194363
6200 5.0 B 4.055425659239238 -8.17025081115609 8.756022973545246 -3.2113753352798637
6200 5.5 B 2.720422732218039 -5.0110264254509795 5.627134071511286 -2.1187015302202656
6200 6.0 B 1.9645890044947207 -3.235286307447884 3.854226076803485 -1.489753180205811
6300 3.5 B 18.59292453695314 -39.41655291242027 37.61873669361581 -12.883159403060638
6300 4.0 B 10.176791204099924 -21.743933503502564 21.582695657173954 -7.572536282210513
6300 4.5 B 6.5294107059672015 -13.641656473177814 13.92912361513713 -4.982157680533769
6300 5.0 B 4.168183325713414 -8.385859871329018 8.943466875834341 -3.2828459892415727
6300 5.5 B 2.77047738692917 -5.045169651017548 5.595522114025124 -2.0986560185917753
6300 6.0 B 1.991855146737418 -3.2355346180362505 3.8157091202779085 -1.4768875915869237
6400 3.5 B 19.043451535686664 -40.340613724116444 38.454629628669316 -13.169035891188411
6400 4.0 B 10.41536748311366 -22.233553877871625 22.030260478649282 -7.730275663402231
6400 4.5 B 6.700362113223005 -13.979258868878217 14.22765356132104 -5.089014667366025
6400 5.0 B 4.24009802817085 -8.503713574088938 9.032372208770019 -3.315701014974291
6400 5.5 B 2.8445711174041484 -5.1522784108222925 5.659333755621827 -2.121532123652302
6400 6.0 B 2.0233249585942277 -3.2472230308415564 3.7876905986428064 -1.4666782681398036
6500 3.5 B 19.931802821362766 -42.12848241388565 40.034856372265175 -13.692130739041774
6500 4.0 B 10.930752645798716 -23.340271849488587 23.064203893525285 -8.090033776040189
6500 4.5 B 6.839163985879212 -14.24506512093492 14.458027734123702 -5.169904981768261
6500 5.0 B 4.319074662239002 -8.640920242496287 9.141732892528456 -3.355953133398464
6500 5.5 B 2.880410184066895 -5.193734102833765 5.674610006375001 -2.1275021988899496
6500 6.0 B 2.070001995014001 -3.312283611001774 3.82053140130494 -1.4784735663509265
6600 3.5 B 20.233456660919416 -42.73077388708842 40.56931875450583 -13.873594078651319
6600 4.0 B 11.25925690573705 -24.012582134484155 23.67104022418667 -8.298423796828757
6600 4.5 B 7.016616508005625 -14.58676385202698 14.750714975197008 -5.270226153918308
6600 5.0 B 4.411830230187975 -8.80821716444907 9.278671610339929 -3.405026295045899
6600 5.5 B 2.964170576795854 -5.327068731204067 5.763989998973879 -2.1571963306943536
6600 6.0 B 2.114034764675795 -3.3560464092042697 3.8232205689099206 -1.4774933767828557
6700 3.5 B 21.268165368816923 -44.80889963863207 42.39532553602419 -14.472649868959074
6700 4.0 B 11.583202258842803 -24.66447130715763 24.24791612347046 -8.492523787551576
6700 4.5 B 7.210201284017401 -14.968021334941415 15.084365042676765 -5.384885709666754
6700 5.0 B 4.508804768355634 -8.980795686763614 9.415179235737229 -3.451481890079522
6700 5.5 B 3.0228270561526087 -5.40941408687307 5.807829547836552 -2.1699249054456713
6700 6.0 B 2.15697558962504 -3.3991307575109713 3.8257115674661444 -1.4757637693571257
6800 3.5 B 21.85161421297646 -45.951235074999055 43.38112937358059 -14.794708313128671
6800 4.0 B 11.903080101784365 -25.30313237676362 24.811200752328737 -8.682422831471836
6800 4.5 B 7.607613860722265 -15.822451352915028 15.878750332617482 -5.660351161304336
6800 5.0 B 4.62327483024859 -9.195908815008426 9.595948010773375 -3.5142594093255206
6800 5.5 B 3.10055186531702 -5.5434001157496136 5.90801434269155 -2.203868297844632
6800 6.0 B 2.2060803519538417 -3.460539890623008 3.8486292641941655 -1.481364197416495
6900 3.5 B 21.6600106129142 -45.53901926381409 43.00461408952545 -14.673265937630848
6900 4.0 B 12.19611783263935 -25.882917963653696 25.317553112971726 -8.851957484165537
6900 4.5 B 7.86308135446662 -16.33199802196064 16.325591342433036 -5.81073318806939
6900 5.0 B 4.749495559182904 -9.438942732874093 9.8039224560879 -3.586267658914264
6900 5.5 B 3.173205628038248 -5.667773035281003 5.997854273344486 -2.2323646379882858
6900 6.0 B 2.262601490191831 -3.542336107025286 3.8923429572863557 -1.4937366287938498
